Sample.id,Continent,type,AON,NR,NOA,NF,M,lat,dem,soc,clay,nitrogen,ph,variance,entropy,NDVImax,Nppmax,ref,LWR,MAT,TDR,TWQ
S127,Asia,Agricultural land,128.2196431,515.884766,1476.661918,338.3826912,1799.500165,22.88888889,-0.08145013,-0.6584094,0.99232066,-0.6664015,-0.473424,-0.13245627,0.7070296,1.8650548,1.7009941,-1.0060544,0.30957967,1.0588495,-0.8722939,1.0071087
S128,Asia,Wetland,141.1375973,656.5350001,1652.367187,444.343864,1909.395281,22.92611111,-0.058691982,-0.66149724,1.0903403,-0.6882472,-0.4389944,-0.08456009,0.596933,1.6761531,1.7230371,-0.9812956,0.3072687,1.0507416,-0.9256842,0.99817896
S129,Asia,Agricultural land,102.1623699,470.4300043,1315.575208,318.594228,1794.036594,26.32194444,2.528856,-0.469504,2.897273,-0.19492874,0.06441764,0.18633959,0.71741265,2.203088,2.0268679,-0.9888378,0.32661146,0.76769,-0.62065065,0.7122343
S13,Asia,Agricultural land,178.7550789,732.7837875,1650.313947,434.5226235,1863.787469,34.15444444,0.45317864,-0.6533937,0.14000243,-0.9123708,0.9691993,0.22809862,0.42461383,2.098324,1.173026,-0.9435079,0.40485796,0.7611498,0.039598953,0.8698864
s13_FDMS190655343,Asia,Grassland,197.649803,627.4259923,1391.799822,349.3628344,1741.109167,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S130,Asia,Forest,42.17861494,313.3827972,1075.993824,347.1572733,1767.390672,26.32083333,2.528856,-0.469504,2.897273,-0.19492874,0.06441764,0.18633959,0.71741265,2.203088,2.0268679,-0.9888378,0.32661146,0.76769,-0.62065065,0.7122343
S132,Asia,Agricultural land,121.2164441,504.2775049,1568.382888,355.5032562,1857.764772,26.30638889,2.5431182,-0.4416807,2.5844574,-0.23729078,-0.110070996,0.5326995,0.8535775,2.3249168,2.0134642,-1.0055889,0.32669893,0.76656556,-0.65794086,0.7100234
S134,Asia,Agricultural land,27.7350338,171.6428296,1157.507589,300.1349476,1704.228834,27.04277778,2.1531053,-0.42272285,1.2084985,-0.2888555,-0.36312696,-0.25153705,0.29089767,2.363123,2.1934454,-1.0482585,0.16068892,0.7719371,-0.87522817,0.7637435
S135,Asia,Agricultural land,140.2111906,767.0955694,1681.14087,367.6832938,2031.642208,27.04361111,2.3150847,-0.3526395,0.8675728,-0.24854468,-0.21280512,0.33224884,0.6046156,1.8216747,1.4571782,-0.98060745,0.16763781,0.75205255,-0.832031,0.7379205
S136,Asia,Agricultural land,193.6892543,774.9230811,1964.114243,431.2595867,1940.699493,27.04277778,2.1531053,-0.42272285,1.2084985,-0.2888555,-0.36312696,-0.25153705,0.29089767,2.363123,2.1934454,-1.0482585,0.16068892,0.7719371,-0.87522817,0.7637435
S137,Asia,Agricultural land,177.4109171,655.9826897,1507.761095,391.8872465,1808.588476,27.0425,2.1531053,-0.42272285,1.2084985,-0.2888555,-0.36312696,-0.25153705,0.29089767,2.363123,2.1934454,-1.0482585,0.16068892,0.7719371,-0.87522817,0.7637435
S139,Asia,Agricultural land,36.21658944,345.6157944,1131.626048,336.9149503,1786.416531,25.81277778,1.9829636,-0.40120515,0.4340962,-0.25588334,-0.32006004,-0.36499923,0.4806557,2.3807974,2.8039138,-1.0797584,0.2136109,0.802067,-0.7066685,0.7692941
S14,Asia,Agricultural land,100.5970756,543.0136654,1507.75139,386.1988305,1878.401906,34.13277778,0.4096666,-0.78193885,-1.6516527,-1.1589477,-2.4800436,1.4467064,0.92746323,1.2944847,0.14464605,-0.87097883,0.40468052,0.76484865,0.20112021,0.8753264
S140,Asia,Agricultural land,179.9611039,693.3313794,1690.362936,389.3554134,1852.076377,25.805,1.9865303,-0.38957062,0.4552376,-0.24156,-0.3348433,-0.3986212,0.3192345,2.416786,2.8876903,-1.0798988,0.21380532,0.80088526,-0.718144,0.76798934
S141,Asia,Agricultural land,145.1014895,465.9417555,1766.947351,344.6050742,1753.558261,25.86194444,2.067422,-0.36943045,0.34914848,-0.27957514,-0.07265529,0.044390924,0.6987253,2.2735887,1.695499,-1.0404108,0.21839504,0.794429,-0.7037981,0.7594378
S142,Asia,Grassland,29.89192199,251.6673581,1095.655282,313.9993113,1770.388841,25.80444444,1.9617517,-0.38845474,0.5584917,-0.2360442,-0.38518026,-0.35455695,0.501951,2.4299362,2.8158083,-1.0777061,0.21253188,0.7960261,-0.7249566,0.7620287
S143,Asia,Agricultural land,191.4935834,738.2864615,1657.707234,303.3047809,1914.611072,25.84944444,1.9839855,-0.36928502,0.4313678,-0.27326593,-0.2407414,-0.33550864,0.40024713,2.243641,2.7488117,-1.0528513,0.21421947,0.8013751,-0.66997117,0.76895154
S155,Asia,Forest,62.89537656,344.0721447,1165.489965,329.1905688,1800.092093,18.33722222,-0.21409754,-0.33352327,-0.08309426,-0.597793,-0.2147407,0.10662909,0.5482641,2.4093087,2.3524277,-1.0334624,0.95005745,1.2133149,-1.0268338,1.0187902
S16,Asia,Agricultural land,146.4102168,614.37883,1574.201588,379.689072,1950.522805,34.24222222,0.30389535,-0.76285243,0.3147908,-0.8956426,1.1430585,0.08950092,0.7966908,1.9987001,1.283095,-0.9380594,0.40547982,0.7668903,0.2482345,0.8840251
s16_FDMS190655344,Asia,Forest,197.2214944,632.84723,1283.426199,353.9861487,1673.124593,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S162,Asia,Agricultural land,113.9859345,512.9860156,1445.50033,346.8780681,1892.503058,37.9525,-0.19088575,-0.8663476,-0.42420208,-0.8513068,1.3456311,1.876453,0.5962858,2.243972,1.183826,-0.92023563,0.37157327,0.70989895,0.46782508,0.8912621
S163,Asia,Forest,37.44326979,244.9091331,1189.079775,360.8371863,1856.967076,37.91027778,0.22712746,-0.73866886,-0.6861738,-0.7947799,1.0472223,-0.15852118,0.38264155,2.0805862,1.0719321,-1.01868,0.38340223,0.6868758,0.45182866,0.8457688
S165,Asia,Agricultural land,167.5885944,649.1750252,1432.99572,319.9803598,1813.457066,37.87444444,-0.20806192,-0.8665045,-0.58348674,-0.8676974,1.3456311,0.817869,0.772301,2.2550333,1.147351,-0.9204778,0.3735575,0.71119046,0.3952871,0.8917723
S168,Asia,Agricultural land,178.9289791,681.8195086,1487.832449,363.9516822,1768.357124,32.16333333,-0.054621007,-0.7020466,0.28334782,-0.8200521,0.31035942,-0.19713962,0.61445427,1.7792463,0.21856563,-0.95044875,0.4190513,0.8065254,-0.37343588,0.91258943
S17,Asia,Agricultural land,154.8867554,625.5212867,1539.737851,380.7320414,1950.5666,34.27472222,0.27283806,-0.7784731,0.34746987,-0.89764625,1.1431191,0.79045147,0.7523852,2.0532532,1.3535371,-0.92001146,0.4056893,0.7750518,0.34911746,0.89596564
s17_FDMS190655345,Asia,Agricultural land,197.0207176,694.8709569,1395.859914,351.6655466,1728.599691,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S171,Asia,Forest,43.90028401,216.6790613,1169.139093,301.8996939,1790.061339,32.07444444,-0.1210447,-0.72797203,0.79426134,-0.75165534,0.1881784,-0.10560773,0.20420925,2.1113796,1.6058928,-1.0251471,0.41851008,0.81621665,-0.36977264,0.9245798
S173,Asia,Forest,52.82908654,296.1563637,1280.762458,340.1613109,1843.964825,35.31666667,-0.17152707,-0.89886856,-0.26655656,-1.0615385,1.6038888,3.825393,0.9504673,2.1318831,1.0100607,-0.9392093,0.42336118,0.7489244,0.11314012,0.8991632
S174,Asia,Wetland,134.9479662,539.1471991,1348.199637,381.2348823,1720.831942,35.28111111,-0.16646245,-0.9102754,-0.40546823,-1.0641832,1.6792526,1.2319413,0.7925142,2.1695673,1.069537,-0.94469756,0.42358014,0.7502455,0.065580055,0.9014695
S175,Asia,Grassland,199.9450287,821.7886688,1895.844017,409.8106882,1874.097546,35.22777778,-0.16139305,-0.9032176,-0.000976202,-1.0864547,1.7422243,2.033812,0.92397946,2.2422118,1.0996611,-0.9301475,0.42381746,0.7513659,0.09332777,0.90225565
S176,Asia,Agricultural land,144.7508418,574.4655171,1357.342493,341.2206756,1806.693009,35.20472222,-0.16447583,-0.89738196,-0.4922326,-1.0553149,1.7736698,0.15664402,0.5888648,2.3660502,1.3325719,-0.94362164,0.4236947,0.75200903,0.15795492,0.90304554
S177,Asia,Agricultural land,179.3210215,722.6760268,1630.986063,384.1798742,1719.292448,35.33527778,-0.1758402,-0.9017355,-0.5066196,-1.0598782,1.6815081,1.1994768,0.70502514,2.375777,1.1544253,-0.9466502,0.4232584,0.7482995,0.10760358,0.8991294
S178,Asia,Agricultural land,168.8639165,631.241539,1477.611313,322.6482502,1806.285522,35.37,-0.17560324,-0.898552,-0.6498344,-1.0469825,1.6773531,0.87200683,0.8430989,2.3354173,1.155117,-0.94238937,0.4231355,0.74787223,0.049122494,0.8988299
S179,Asia,Agricultural land,203.2598142,756.9635706,1540.12171,319.8957135,1942.911379,44.575,0.28375658,-0.15824375,0.88580674,0.039024133,0.03258568,1.4539144,0.9016937,2.1398404,1.3743279,-0.7186569,-0.13723844,0.35165295,0.64060277,0.6476134
S18,Asia,Agricultural land,146.7358705,571.2248274,1478.920196,380.7832354,1881.96707,34.32833333,0.21122201,-0.7952231,0.29985237,-0.9359587,1.186994,0.7960575,0.80956954,1.9824533,1.3141689,-0.93259007,0.40619987,0.7769407,0.3432231,0.90173155
s18_FDMS190655346,Asia,Agricultural land,177.2594959,639.5378213,1358.162097,347.9502908,1735.536831,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S180,Asia,Agricultural land,144.9071518,574.2287632,1398.304144,413.567026,1795.374398,44.54944444,0.27634743,-0.18463518,0.72253335,-0.026438167,0.15585174,1.460779,0.91196454,2.1289034,1.1087765,-0.62407666,-0.13699877,0.3483213,0.5781559,0.6387164
S184,Asia,Forest,52.30901863,212.1103993,1201.825864,400.9962396,1872.515466,47.32861111,0.019406678,-0.6612021,0.99078685,-0.34920216,1.2416368,0.96682644,0.7358642,1.7837752,0.84527194,-0.64501697,-0.21621044,0.33510715,0.4835183,0.6893767
S185,Asia,Wetland,50.77037735,238.1604464,1026.643254,343.6492348,1886.196442,47.20055556,0.006953443,-0.5109295,-0.16491196,-0.42237133,1.2187681,1.0965014,0.32057935,1.8727908,0.83800757,-0.5350005,-0.20361078,0.3246758,0.23454154,0.67187506
S186,Asia,Agricultural land,81.07998768,292.0529145,1146.837501,407.6956859,1809.04199,47.32388889,0.020211365,-0.6664432,0.9837331,-0.34158343,1.2435473,0.9240242,0.80049723,1.8902272,0.88606787,-0.63570184,-0.21590136,0.33330008,0.48390123,0.68788844
S187,Asia,Agricultural land,128.9519796,543.8131672,1434.71256,399.0794809,1851.551933,46.61055556,0.050619442,-0.4752207,0.79204434,0.011193013,0.39380762,0.47693437,0.6238719,2.357013,1.0567992,-0.44191638,-0.19828168,0.30728218,0.49493203,0.6690624
S188,Asia,Forest,19.39520319,188.0283115,928.1541547,283.3745664,1705.989886,47.29444444,0.09069797,0.16086185,0.75452584,0.8033863,-0.029025564,2.4702637,0.5640788,2.3876836,1.5256623,-0.6756486,-0.28850695,0.24835286,0.7554464,0.58295685
S191,Asia,Agricultural land,194.0226613,621.9823125,1714.160445,365.8596552,1716.748354,30.10888889,-0.24408676,-0.71020544,1.0362444,-0.7016026,-0.06415863,0.3439796,0.73725355,1.7716978,-0.3707129,-0.9558743,0.4545477,0.8847497,-0.54712844,1.0044167
S193,Asia,Forest,19.6145451,208.2627878,1188.479121,271.2522866,1961.623857,30.39666667,1.4187019,-0.41983432,1.0951462,-0.08869617,-0.33335254,-0.45317313,-0.09722389,2.2499657,2.1307578,-1.0722584,0.23668574,0.7783238,-0.831291,0.81542677
S199,Asia,Forest,68.29028852,346.5944024,1151.011682,274.7739585,1817.802122,30.19694444,-0.17192635,-0.6005864,1.2626764,-0.4908066,-0.06021818,0.4800107,0.51643795,1.8418552,1.1662776,-1.0046818,0.45466086,0.875266,-0.43149385,0.99593633
s2_FDMS190655336,Asia,Agricultural land,178.6064387,574.5551462,1327.360011,333.0072788,1704.943672,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S20,Asia,Forest,46.86464808,268.670775,1175.683554,320.4960451,1646.668373,32.32305556,0.020582365,-0.6606522,0.40451822,-0.6931705,0.30376568,-0.27053222,0.59837395,2.2863138,1.5417333,-1.0324088,0.4049481,0.7919713,-0.33025616,0.8934104
S21,Asia,Agricultural land,167.385226,459.9292483,1391.456896,275.9943023,1764.900502,32.32416667,0.020582365,-0.6606522,0.40451822,-0.6931705,0.30376568,-0.27053222,0.59837395,2.2863138,1.5417333,-1.0324088,0.4049481,0.7919713,-0.33025616,0.8934104
s21_FDMS190655347,Asia,Agricultural land,183.3777867,640.0523537,1585.451537,410.9030601,1696.560619,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S211,Asia,Agricultural land,194.7500173,663.8710454,1460.568157,284.966359,1782.205682,45.0125,-0.003938536,-0.7175503,0.15606047,-0.4072336,1.2663125,1.2855544,0.69746196,2.2728229,0.8138624,-0.59743,-0.07428726,0.37831572,0.31484503,0.707252
S212,Asia,Grassland,49.09637775,275.4061114,1124.154677,373.4103586,1773.845238,45.11861111,-0.018782036,-0.7788797,-0.43022642,-0.34033287,1.4249498,0.64577645,0.86862624,1.9799378,0.78778964,-0.52285,-0.07732016,0.38333258,0.43718094,0.7219221
S213,Asia,Agricultural land,136.0852831,630.0758782,1449.168318,307.5979858,1944.620275,42.94444444,0.9588812,0.08728288,0.32564452,0.7576546,-0.13892318,0.62754536,0.76433855,2.2842166,1.5676453,-0.6879861,-0.09507735,0.29923078,0.7070858,0.5203201
S215,Asia,Forest,18.94284646,159.0945847,963.7508932,290.279277,1813.748239,42.43138889,1.2229289,0.19471596,0.46387017,1.2914374,-0.115053825,1.3214608,0.8817485,1.6454004,0.42690617,-0.8708349,-0.0646667,0.30230406,0.860423,0.5282984
S22,Asia,Agricultural land,196.7500587,618.3921207,1602.796417,348.2268196,1659.324784,32.32416667,0.020582365,-0.6606522,0.40451822,-0.6931705,0.30376568,-0.27053222,0.59837395,2.2863138,1.5417333,-1.0324088,0.4049481,0.7919713,-0.33025616,0.8934104
s22_FDMS190655348,Asia,Agricultural land,184.0541572,634.5799622,1570.207485,399.0016929,1691.774269,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S226,Asia,Agricultural land,220.1854386,740.5547993,1887.708389,347.9119765,2004.030138,32.96777778,-0.29844484,-0.71693707,1.432683,-0.49420124,1.0591583,2.5867522,0.8973821,2.2345428,2.135974,-0.97833616,0.47538754,0.78313214,-0.68794227,0.89489865
S227,Asia,Agricultural land,224.9957172,757.8326358,1934.909876,361.0326803,2038.70455,31.45972222,-0.19262308,-0.5215001,1.0928233,-0.5324208,0.08567334,0.9241327,0.803497,2.144137,2.145671,-1.0074307,0.48615053,0.8077936,-1.0063906,0.9123128
S23,Asia,Agricultural land,88.06695484,327.7365878,1191.599543,320.460473,1440.580304,32.32388889,0.020582365,-0.6606522,0.40451822,-0.6931705,0.30376568,-0.27053222,0.59837395,2.2863138,1.5417333,-1.0324088,0.4049481,0.7919713,-0.33025616,0.8934104
s23_FDMS190655349,Asia,Grassland,222.2556051,706.6673736,1462.289428,375.7737611,1711.485799,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S233,Asia,Agricultural land,127.1663914,409.7017032,1342.554124,329.0390363,1758.560438,27.16527778,-0.19395277,-0.6705761,-0.054946907,-0.7547879,-0.44020835,0.26326013,0.57677275,2.0510118,1.5738589,-0.9949096,0.43693012,0.91970295,-0.80830187,0.99526614
S237,Asia,Agricultural land,79.7159071,382.4149595,1582.705813,416.3291724,1951.40045,27.08083333,-0.14854439,-0.7788924,0.07878068,-0.877384,-0.48536122,0.024780719,0.4674052,1.4537079,1.3095249,-0.94659936,0.42841884,0.9256708,-0.7193259,1.0025035
S238,Asia,Agricultural land,116.5510904,526.218098,1456.281411,366.3297208,1878.530481,27.11722222,-0.10093833,-0.71719754,0.1318676,-0.8316426,-0.50505924,0.7271329,0.8816524,1.8085698,1.4816074,-0.9660358,0.43194675,0.9163972,-0.7837308,0.99024534
S239,Asia,Agricultural land,164.5302863,645.8669356,1559.796293,358.2340187,1821.939778,29.71166667,-0.26413465,-0.6722669,-0.1644564,-0.7706354,0.16516928,3.5657396,0.88142836,1.612705,0.8332106,-0.88828236,0.46507478,0.8843844,-0.7143932,1.0037503
S24,Asia,Forest,12.49026887,134.6575099,1071.182772,299.798707,1806.972602,32.31833333,0.69862866,-0.61397606,0.28572574,-0.5454395,0.6317635,0.01628205,0.61566705,1.969341,1.5132719,-0.98350245,0.3086862,0.79860514,-0.000522443,0.8790291
S242,Asia,Grassland,88.23587358,333.5759408,1330.175714,335.1724907,1835.227938,29.58055556,-0.11006775,-0.6515104,0.7473597,-0.6958598,-0.16529818,-0.2539784,0.48515928,2.1491895,2.4924848,-1.0206759,0.4657637,0.8641168,-0.7184374,0.9795335
S244,Asia,Agricultural land,243.4953468,863.9709728,1755.274853,326.3483461,2003.772913,28.76805556,-0.2633235,-0.72377783,1.3343807,-0.8682461,-0.46241897,0.78507376,0.86195153,2.2186303,1.4235073,-0.96620256,0.46687424,0.90074295,-0.86830074,0.99732167
S245,Asia,Agricultural land,107.0280958,425.448545,1373.48695,348.2107353,1820.273188,28.775,-0.26110724,-0.72967136,1.3220402,-0.874357,-0.48859304,0.751344,0.8958266,2.1986058,1.5596899,-0.96318936,0.46686462,0.9003004,-0.85540277,0.99686867
S246,Asia,Grassland,126.8832019,675.08373,1613.622459,385.7939259,1961.935185,28.78777778,0.12139488,-0.5252456,0.2983359,-0.60843444,-0.4965596,-0.30114967,0.3782607,2.369187,2.6538925,-1.0851091,0.46598482,0.8558522,-0.9265902,0.9431523
S248,Asia,Agricultural land,194.9673887,655.6375691,1592.746501,341.1035863,1795.536938,28.75694444,-0.26020372,-0.7277537,0.8783094,-0.82519984,-0.40975612,-0.039838936,0.59786075,1.7072128,0.8224195,-0.96312135,0.4663473,0.90566957,-0.8476334,1.0055698
S249,Asia,Forest,89.33607162,347.8096144,1259.925917,324.934908,1767.617529,27.05861111,-0.07455438,-0.68386465,0.12833941,-0.75217795,-0.5628045,0.6245253,0.74178296,1.9740139,2.0156233,-1.023881,0.42717564,0.9169289,-0.78801733,0.99012554
S25,Asia,Agricultural land,131.5092022,469.4867946,1616.152498,309.5896609,1887.232539,32.34583333,0.80955654,-0.57581615,0.22884628,-0.4968168,0.54074967,-0.32671884,0.48569912,2.2943897,1.8111169,-1.0398839,0.30983368,0.7882411,-0.033635624,0.86511815
S250,Asia,Forest,130.2065344,403.3281694,1352.080667,344.1925286,1801.488581,28.75138889,0.2758397,-0.53100526,0.29408258,-0.5719609,-0.48708138,-0.35198957,0.3118698,2.3843472,2.3677766,-1.0685498,0.46615478,0.85136026,-0.92369574,0.935953
S251,Asia,Wetland,187.2385264,860.3045501,2017.652283,436.2948661,2159.483079,28.61222222,-0.2559105,-0.71450025,0.6194356,-0.8194904,-0.352656,1.34088,0.52452254,0.6791845,0.46142888,-0.81709236,0.46566838,0.90720737,-0.91088104,1.005131
S252,Asia,Forest,33.79566815,202.783431,965.8791947,292.0843064,1770.210264,41.12916667,0.6015503,0.10749378,-0.7074465,-0.22630617,-0.1596043,1.5607535,0.83148813,2.4512048,1.568526,-1.0562733,0.16704938,0.43173382,0.22677203,0.6424503
S253,Asia,Forest,40.95777514,290.1124018,1088.200577,329.8667807,1816.280813,41.84722222,1.1701062,-0.16304222,-0.28516313,-0.025546521,-0.22787918,-0.23612988,0.46973687,2.6571684,1.459646,-1.0938951,0.1145652,0.3559241,0.72498125,0.5926914
S256,Asia,Agricultural land,134.6690137,574.9580817,1243.64189,286.252785,1835.705575,41.01583333,-0.29177788,-0.7260574,1.5538538,-0.75509995,1.082962,0.9080186,0.87747777,2.1786115,1.1648648,-0.8577373,0.18342948,0.54598975,-0.078657374,0.7660011
S257,Asia,Wetland,218.7913877,763.8420808,1681.679848,410.8425292,1866.182071,41.01583333,-0.29177788,-0.7260574,1.5538538,-0.75509995,1.082962,0.9080186,0.87747777,2.1786115,1.1648648,-0.8577373,0.18342948,0.54598975,-0.078657374,0.7660011
S258,Asia,Agricultural land,140.9860557,743.787951,1615.992417,330.5149263,1772.252344,41.01583333,-0.29177788,-0.7260574,1.5538538,-0.75509995,1.082962,0.9080186,0.87747777,2.1786115,1.1648648,-0.8577373,0.18342948,0.54598975,-0.078657374,0.7660011
s26_FDMS190655350,Asia,Agricultural land,142.8688162,659.4240115,1675.061281,347.4791547,1896.368053,30.18194444,-0.29030713,-0.5888493,0.6714404,-0.2754085,0.23517036,1.8053672,0.7703702,1.4775755,1.7079588,-0.96325934,0.47777608,0.8528862,-0.8115806,0.938723
S261,Asia,Forest,53.62816297,190.8867355,1162.361069,276.4247332,1790.513323,41.91833333,-0.108573526,-0.5464478,-0.4420327,-0.65019953,0.043022756,0.9375825,0.8750291,1.750062,0.9962342,-0.85139054,0.14735931,0.48744783,0.3099134,0.73453593
S262,Asia,Wetland,173.4730211,817.4090489,2081.523842,515.8705087,2108.286223,41.91833333,-0.108573526,-0.5464478,-0.4420327,-0.65019953,0.043022756,0.9375825,0.8750291,1.750062,0.9962342,-0.85139054,0.14735931,0.48744783,0.3099134,0.73453593
