Sample.id,Continent,type,Ammonium oxidation to nitrate,Nitrogen removal,Nitrate reduction to ammonium,Nitrogen fixation,Mineralization
SRR5882757,North America,Forest,1.902345963,55.74731209,835.8198885,182.6690345,1595.165813
SRR5882762,North America,Forest,4.979182852,68.71802625,653.071796,200.1029875,1513.462123
SRR5915952,Australia,Grassland,49.00540985,258.571956,1164.607944,277.9109762,2001.410165
SRR5915956,Australia,Agricultural land,35.37884537,211.6977963,1142.88734,282.4555348,1989.369527
SRR5915997,Australia,Agricultural land,55.0815899,221.9779813,1099.373225,313.203572,1862.355295
SRR5916047,Australia,Grassland,7.6202975,59.45540521,957.9988549,237.7735834,1867.579348
SRR5916087,Australia,Grassland,9.535256453,82.48749215,1015.351593,238.7234931,2009.953073
SRR5916120,Australia,Forest,258.4494004,742.7413276,1603.761109,307.1918734,1730.359384
SRR5916140,Australia,Agricultural land,66.48601034,279.0428141,1013.403103,314.6891799,1866.414185
SRR5916164,Australia,Forest,40.82758592,198.7282888,1073.840232,287.5982109,1931.208812
SRR5916184,Australia,Agricultural land,46.76923992,282.6130141,1137.709271,292.7631249,1995.209015
SRR5916217,Australia,Agricultural land,52.31700799,277.6739188,1102.092072,285.2997928,1853.268299
SRR5916275,Australia,Forest,6.598144112,58.12446876,1028.197834,219.9508775,1968.909674
SRR5916285,Australia,Grassland,58.92360491,327.3584748,1039.946963,283.4487525,1841.309676
SRR5916294,Australia,Grassland,44.40322669,221.5011161,1072.193296,271.9415949,1931.298373
SRR5916310,Australia,Agricultural land,13.56558838,62.98457711,1030.455373,228.5822445,1946.657281
SRR5916354,Australia,Agricultural land,36.90214476,179.5995502,1237.969273,279.7016511,1996.862411
SRR5916420,Australia,Forest,3.44872946,32.46723922,1030.61453,224.0722234,1926.67092
SRR5916425,Australia,Forest,6.86752287,48.7214733,922.019215,249.355764,1839.206916
SRR5918911,Australia,Grassland,50.85310285,175.6010886,935.0052852,346.3645026,1769.591294
SRR5918912,Australia,Grassland,50.89275932,172.9378942,932.2227995,344.8746957,1780.668886
SRR5918913,Australia,Agricultural land,42.80718163,237.0561967,1048.003385,283.3447845,1983.625969
SRR5918914,Australia,Agricultural land,49.4794981,234.0300395,964.1973022,269.5973826,2006.906551
SRR5918916,Australia,Forest,76.8768279,309.9669637,1105.206959,234.4186647,1753.647855
SRR5918921,Australia,Forest,75.27070348,419.3682186,1157.817268,404.6082296,1822.52819
SRR5918954,Australia,Forest,8.874213909,93.92987717,970.2755816,231.4114657,1846.374331
SRR5918955,Australia,Grassland,13.09856383,105.4642426,915.6262986,287.6838204,1833.830574
SRR5918958,Australia,Forest,7.139947333,73.32700651,980.6434348,183.4876646,1769.17899
SRR5918960,Australia,Agricultural land,168.7753167,552.7007608,1943.863715,326.1975763,2130.35494
SRR5918970,Australia,Grassland,38.05083176,99.93644399,962.0915864,341.8457206,2016.060231
SRR5918978,Australia,Grassland,52.80334387,167.8701602,891.3520274,409.3223483,1922.245445
SRR5918986,Australia,Forest,6.420272142,57.51378485,993.7563375,218.6389361,1924.725205
SRR5918988,Australia,Grassland,63.49801214,247.7357888,1164.990456,340.6221444,1946.576863
SRR5918989,Australia,Grassland,43.37123399,95.79695599,1000.652385,375.5238481,2035.261979
SRR5918992,Australia,Forest,72.90866276,150.6028381,770.635535,347.6882619,1838.885891
SRR5918993,Australia,Agricultural land,62.70612349,232.9249862,953.615756,360.5617818,1729.450975
SRR5918994,Australia,Agricultural land,104.6843742,268.0227146,1032.142656,385.8070268,1796.407826
SRR5918995,Australia,Agricultural land,98.72381414,272.9683018,1004.543901,373.174553,1757.679224
SRR5918996,Australia,Agricultural land,104.8985209,206.6800099,860.080927,324.5305551,1845.197538
SRR5918997,Australia,Forest,53.19189674,148.8685614,909.1148402,445.6425064,1908.095251
SRR5918998,Australia,Forest,53.97037798,145.6403158,883.6426173,428.9616823,1861.539324
SRR5919014,Australia,Forest,51.77628487,289.9873578,1188.634731,295.0844669,2078.014568
SRR5919015,Australia,Forest,44.68296412,247.5567288,1218.557501,309.163367,2074.36928
SRR5919028,Australia,Grassland,13.94296996,52.30629457,1006.997459,264.9258575,1885.531828
SRR5919096,Australia,Forest,7.473540381,57.6556453,1245.23598,326.8658493,2302.206268
SRR5919098,Australia,Grassland,73.97852856,192.4799703,1161.473953,331.0052071,2038.624486
SRR5919099,Australia,Grassland,34.8125935,245.8605557,1180.196313,343.1990189,1980.50077
SRR5919101,Australia,Grassland,23.89525037,128.8160086,1074.388144,347.2103726,2050.012831
SRR5919102,Australia,Forest,7.99807306,85.72845866,1027.081695,344.0111596,2028.569061
SRR5919103,Australia,Grassland,78.51161118,322.85767,1119.891765,307.4497175,1858.591925
SRR5919105,Australia,Forest,37.66193869,155.6657414,1207.382875,276.8429522,1914.025061
SRR5919106,Australia,Agricultural land,108.1051754,210.2163321,851.7008991,327.3547891,1881.757125
SRR5919107,Australia,Agricultural land,61.84423723,185.723907,1045.778996,431.4723969,1878.10723
SRR5919108,Australia,Grassland,72.98711238,240.6692972,995.0823804,335.4752271,1893.325295
SRR5919109,Australia,Grassland,67.09950795,232.7232884,945.4914535,314.7206649,1824.261753
SRR5919112,Australia,Agricultural land,65.60699046,188.8964069,1039.211296,434.3974298,1924.69832
SRR5919159,Australia,Grassland,76.34939494,207.762693,876.8916137,382.8739659,1921.708687
SRR5919168,Australia,Forest,51.21649418,122.8988357,1080.690132,371.4699045,2038.76826
SRR5919197,Australia,Grassland,50.51181253,170.687234,937.0543316,322.2055158,1810.638813
SRR5919198,Australia,Grassland,52.27956937,176.7800475,917.4097888,320.4382826,1820.28063
SRR5919199,Australia,Grassland,51.69871458,133.2842631,924.9960661,391.1205508,1804.499027
SRR5919200,Australia,Grassland,40.14694733,131.7067715,1049.619718,444.4187512,1967.65453
SRR5919201,Australia,Grassland,39.10848984,175.2822992,913.0872964,338.8839608,1842.944063
SRR5919202,Australia,Grassland,46.31821215,129.8088252,925.0371884,398.2251021,1810.451744
SRR5919204,Australia,Grassland,41.75149808,181.1254094,955.920586,353.6713464,1943.768815
SRR5919206,Australia,Grassland,42.30287687,177.7891737,1052.904613,376.2888423,1945.522047
SRR5919212,Australia,Grassland,39.85683704,244.8483948,1157.064765,347.7684087,1918.878539
SRR5919215,Australia,Forest,20.1040453,145.4538444,940.8776589,272.9674901,1759.767021
SRR5919221,Australia,Grassland,46.73973286,153.8287755,1031.967721,455.7553541,1976.58732
SRR5919245,Australia,Forest,28.92848363,109.4828517,1164.204914,398.1983734,2129.660506
SRR5919246,Australia,Forest,45.57462343,138.9630322,1116.131761,423.4736737,2052.188595
SRR5919249,Australia,Agricultural land,39.39054337,229.3462105,1136.623101,301.9088432,2031.406669
SRR5919288,Australia,Forest,18.70284986,113.3793124,990.9681928,309.7523442,1838.676817
SRR5919342,Australia,Forest,9.62121932,69.29593444,1093.187841,285.5671166,2069.068805
SRR5919343,Australia,Forest,40.67087086,131.3752346,1093.544138,392.1626244,2099.779984
SRR5919346,Australia,Agricultural land,81.04789474,427.8023122,1132.781117,407.8090263,1763.31293
SRR5923059,Australia,Agricultural land,43.27503391,153.138374,1003.938714,285.8277519,1830.095942
SRR5923187,Australia,Forest,114.43754,410.3702132,1267.535422,299.450343,1819.949017
SRR5923242,Australia,Agricultural land,30.79157772,160.7687939,1064.404341,275.5502863,1873.364877
SRR5947199,North America,Grassland,19.61528212,124.9124394,1101.164171,991.2253545,2203.951589
SRR5947207,North America,Grassland,12.35133563,126.6770232,1044.260082,957.4005648,2168.802104
SRR5947208,North America,Grassland,19.63291316,113.35446,1078.453282,999.4992992,2246.519698
SRR5947209,North America,Grassland,20.96317153,92.83310421,987.3693532,1020.86134,1842.151734
SRR6056278,North America,Wetland,146.5036202,417.8127595,1466.21416,296.8199027,1747.988189
SRR6056297,North America,Wetland,57.3414932,393.8229667,1464.110092,546.4405378,2121.38929
SRR6056298,North America,Wetland,140.8454758,459.5641138,1337.269954,248.1173346,1586.997299
SRR6058998,North America,Forest,31.03655059,136.0999224,743.2647406,274.3868663,1568.59487
SRR6059058,North America,Forest,16.22474522,105.1231134,794.0332963,286.0009094,1573.79259
SRR6152564,Europe,Forest,75.68337353,140.1490289,312.4104575,81.97985837,456.6386076
SRR6166740,Asia,Grassland,1.327755439,99.92233837,1245.848431,491.2553328,0.074651229
SRR6181342,North America,Forest,75.01052345,382.9636619,815.9516909,173.9296066,1505.024218
SRR6181350,North America,Forest,62.8900148,423.2011951,828.9430863,300.6754716,1464.908532
SRR6184192,North America,Grassland,19.45531559,106.2206095,700.1841182,261.6951965,1500.846079
SRR6184671,North America,Agricultural land,42.58475683,253.475445,851.6179715,259.2924462,1529.137458
SRR6185295,North America,Agricultural land,47.08846134,270.0795321,728.2911655,157.1718045,1554.518781
SRR6185312,North America,Agricultural land,87.42394155,365.0039135,1116.778751,219.691683,1688.362158
SRR6185369,North America,Agricultural land,41.97471049,303.9906368,910.2218497,244.991004,1545.943036
SRR6185436,North America,Agricultural land,41.56800457,284.4603276,860.4914626,288.2691202,1525.310621
SRR6185437,North America,Agricultural land,99.9326163,349.4050678,1087.114119,202.8149675,1641.445381
SRR6185503,North America,Agricultural land,55.43466932,322.8983253,893.1628083,279.780758,1544.71044
SRR6185512,North America,Agricultural land,113.6146327,380.3541163,1115.676079,230.9446905,1652.554888
SRR6186713,North America,Agricultural land,39.64757886,359.7849943,1068.451079,286.6761128,1640.035659
SRR6186997,North America,Agricultural land,53.15960662,371.8520906,1020.737609,313.878197,1671.912878
SRR6187048,North America,Agricultural land,40.70582127,352.0573607,1068.967704,298.338586,1649.090181
SRR6187200,North America,Agricultural land,69.29334547,362.8467339,1082.373724,309.9894035,1688.783278
SRR6187201,North America,Agricultural land,79.84188205,383.5018558,1085.254348,325.5038715,1760.085798
SRR6187397,North America,Agricultural land,50.94954904,370.1130574,1085.804031,316.8237197,1682.890083
SRR6187398,North America,Agricultural land,53.82176547,393.8992536,1074.995368,296.5905749,1657.941069
SRR6187399,North America,Agricultural land,42.58754102,339.0909118,1062.731252,276.6214685,1663.278967
SRR6187400,North America,Agricultural land,53.66781065,442.5623362,1169.458456,276.5606187,1702.507386
SRR6187401,North America,Agricultural land,61.1511939,398.7259698,1057.283087,294.668467,1617.971843
SRR6187402,North America,Agricultural land,47.8410878,378.0215089,1124.942505,277.2363693,1665.184645
SRR6187431,North America,Agricultural land,57.62523564,414.8782588,1113.803712,300.9700682,1679.713094
SRR6187455,North America,Agricultural land,61.08630815,388.6390462,1096.508374,303.7699147,1674.584227
SRR6187549,North America,Agricultural land,44.56483382,337.4104707,1023.149265,302.8334034,1631.050902
SRR6187551,North America,Agricultural land,63.47552484,402.5787961,1109.270215,285.132408,1686.91481
SRR6188470,North America,Agricultural land,46.75564941,336.6487193,991.0867867,309.3444232,1554.164082
SRR6188471,North America,Agricultural land,74.73357146,366.8850528,1056.304277,324.0688965,1696.732087
SRR6188472,North America,Agricultural land,80.21960587,383.4897682,1111.151866,306.5410153,1710.613105
SRR6188473,North America,Agricultural land,60.90665334,406.224173,1085.561318,284.0582471,1635.318405
SRR6188474,North America,Agricultural land,59.49330837,392.0228569,1040.75423,326.2219194,1630.751028
SRR6188508,North America,Agricultural land,66.9466586,399.3728403,1087.248102,314.9430943,1674.732983
SRR6188509,North America,Agricultural land,64.24750262,368.824396,1020.672783,301.2530325,1643.537651
SRR6188602,North America,Agricultural land,67.95562054,436.7144095,1118.112856,277.5130943,1680.899956
SRR6188768,North America,Agricultural land,59.2797527,405.7843421,1105.122397,286.5059378,1646.571251
SRR6193119,Europe,Forest,116.1687661,315.0978313,851.5238489,239.8473551,1437.393233
SRR6195256,North America,Forest,8.602398848,75.61415386,594.1468124,108.5445663,1490.675193
SRR6195952,North America,Forest,9.563280686,61.23246657,781.0778651,170.843525,1516.081417
SRR6195974,Europe,Forest,71.02938234,179.1389703,593.0213266,129.6311388,1092.961468
SRR6195975,Europe,Forest,79.76004774,205.3702041,820.3618711,210.1291435,1363.92438
SRR6201746,North America,Forest,7.484226067,46.88194082,605.9189238,104.297307,1279.134897
SRR6201747,North America,Forest,7.735177554,51.89948582,734.3415784,156.1061245,1476.130671
SRR6201865,North America,Forest,13.70893181,90.39668093,606.1050158,137.2180853,1306.027411
SRR6201908,North America,Forest,16.84286684,158.5354853,652.3699268,211.1560725,1334.713056
SRR6201927,North America,Forest,13.14872312,162.5309986,690.1397222,234.0645971,1244.436907
SRR6201981,North America,Forest,12.8780069,70.15560029,542.5360187,98.06956402,1195.429264
SRR6201982,North America,Forest,10.35098683,65.91061062,518.8995871,93.30462822,1181.196615
SRR6201984,North America,Forest,7.723836661,60.23058745,517.3573291,98.38698831,1218.828097
SRR6201985,North America,Forest,4.569204974,41.8186807,544.3419166,102.8195639,1221.592956
SRR6201986,North America,Forest,4.219994797,41.47888548,577.697792,128.6508525,1272.98752
SRR6201987,North America,Forest,8.432607332,64.4416873,616.6754218,134.6166575,1333.476035
SRR6201988,North America,Forest,13.10507447,93.51541743,601.6330036,142.6089275,1335.511883
SRR6201989,North America,Forest,5.007227662,52.81812593,540.4259417,109.2338319,1211.437501
SRR6201990,North America,Forest,5.612010562,42.7383077,570.0828443,116.7050686,1228.469165
SRR6201991,North America,Forest,5.905171684,69.16265238,817.8298118,191.9939348,1579.786615
SRR6201992,North America,Forest,3.912769825,24.69380152,519.395883,106.9147316,1160.668632
SRR6201993,North America,Forest,14.40990264,93.82286994,743.7296371,188.4253517,1450.093369
SRR6201994,North America,Forest,5.184986613,47.29582195,667.2400743,178.1988943,1390.917678
SRR6201995,North America,Forest,3.806769958,38.46843693,599.4743027,151.0302194,1284.995529
SRR6201998,North America,Forest,12.66606106,66.51541854,564.3401927,93.48510902,1221.071947
SRR6201999,North America,Forest,4.911986135,44.8554425,722.8717649,164.5028524,1451.671442
SRR6202000,North America,Forest,4.836709985,27.89711658,483.5723234,82.19763359,1081.490484
SRR6202007,North America,Forest,8.210560536,62.29532868,563.2606396,94.08006645,1252.037189
SRR6202008,North America,Forest,6.964582567,79.3012839,643.0603284,135.3811308,1409.685675
SRR6202011,North America,Grassland,5.892970279,69.84584539,669.5078429,148.5329293,1404.25763
SRR6202012,North America,Forest,5.439324373,36.6546317,583.1357414,116.6633166,1239.87467
SRR6202019,North America,Grassland,6.334423679,64.44676684,526.10257,127.497937,1220.923049
SRR6202020,North America,Grassland,2.970398314,31.09341308,592.9905211,136.7071326,1240.285032
SRR6202021,North America,Grassland,2.099829568,28.61651699,552.9480353,107.6560428,1195.869639
SRR6202022,North America,Grassland,7.007277432,67.4256677,616.6431266,127.4782239,1299.398381
SRR6202023,North America,Grassland,6.19305792,65.69737321,631.4833094,139.1191217,1364.993372
SRR6202030,North America,Grassland,4.745370518,58.99919809,595.8752571,153.4498019,1325.24328
SRR6202034,North America,Grassland,2.804208834,29.10816308,592.9184525,146.2606288,1288.831973
SRR6202035,North America,Grassland,4.14677343,53.29438701,639.3507446,146.305164,1322.018747
SRR6202040,North America,Grassland,6.355148769,77.22111687,609.7065589,155.3632764,1297.995692
SRR6202041,North America,Grassland,2.406152019,31.24026447,575.5974459,152.5893741,1220.392035
SRR6202042,North America,Grassland,2.769137868,35.67034303,591.8275265,155.8473723,1245.369474
SRR6202043,North America,Grassland,3.676257818,58.16392466,630.6081129,146.8182186,1312.769365
SRR6202044,North America,Grassland,3.172880058,30.54666992,556.6301383,155.5987126,1208.133559
SRR6202045,North America,Grassland,6.041577017,67.10624183,665.0024452,147.8964244,1374.339904
SRR6202046,North America,Grassland,2.808782449,25.11894251,461.4755375,103.3008809,1055.356091
SRR6202047,North America,Grassland,6.150448314,62.62537707,544.9057787,96.83250538,1212.643677
SRR6202048,North America,Grassland,5.281219531,56.09753199,592.6565513,97.52796937,1245.982933
SRR6202049,North America,Forest,8.597889458,62.72339418,474.9275538,102.9103187,1135.408591
SRR6202050,North America,Forest,1.7292159,29.70818658,417.6760528,99.22059866,1035.971171
SRR6202140,North America,Forest,14.50672932,89.61674667,566.4387361,167.9169726,1241.200587
SRR6202142,North America,Forest,32.37452518,129.5989169,617.0592188,184.3298396,1223.057775
SRR6202158,North America,Forest,25.09470441,118.0064111,547.7265288,126.4076208,1162.941427
SRR6202161,North America,Forest,2.75789002,30.28025288,454.2596207,106.232507,1075.603199
SRR6202162,North America,Forest,29.62357066,136.0251151,548.4056106,123.9586015,1131.264186
SRR6202163,North America,Forest,6.929770908,66.06674251,547.1859431,151.7958551,1274.822073
SRR6202165,North America,Forest,10.14057446,85.40858694,517.8085902,115.1329043,1245.057776
SRR6202166,North America,Forest,11.97698357,78.90237688,575.7588894,143.2824753,1221.756961
SRR6202167,North America,Forest,1.863145967,38.559486,517.1116126,137.5616159,1193.683366
SRR6202171,North America,Forest,7.837863241,67.19716801,506.0784273,99.47755714,1245.057422
SRR6202451,North America,Forest,2.669686857,33.30550085,427.2203316,109.7531721,1044.131553
SRR6202453,North America,Forest,1.412285418,22.97280062,483.3854364,140.100176,1077.177366
SRR6202521,North America,Forest,14.03344996,96.6704181,562.4061598,158.8837977,1268.83201
SRR6202522,North America,Forest,0.893947162,23.40029942,467.3813708,131.3659833,1054.085839
SRR6202789,North America,Forest,2.21399272,24.44798073,452.3336788,115.1999314,1072.352677
SRR6202790,North America,Forest,4.521380593,55.6870456,544.1804517,136.7532197,1208.811184
SRR6202795,North America,Forest,25.26383296,131.5667881,597.8106481,155.0923772,1218.74236
SRR6204780,North America,Forest,3.393555881,39.16316751,527.3056957,147.0821994,1221.043927
SRR6241674,Asia,Agricultural land,67.6658161,295.6470768,965.0444658,221.8484146,1469.51001
SRR6266403,North America,Forest,1.578309727,67.97321058,655.1301478,173.9205902,1548.709533
SRR6266478,North America,Forest,2.951011074,83.58327431,608.6559506,192.1452867,1440.676497
SRR6266480,North America,Grassland,11.2178482,106.3946852,580.0542953,170.3870647,1397.789897
SRR6266508,North America,Grassland,50.23545889,285.3431102,969.6396684,339.356479,1375.74677
SRR6266536,North America,Grassland,36.49301179,212.1133813,750.2835387,214.2517255,1286.256956
SRR6266542,North America,Grassland,41.60554903,269.0859922,903.321003,333.417981,1282.141881
SRR6266545,North America,Grassland,55.12980266,329.0223483,1093.688304,384.8843412,1459.554027
SRR6266566,North America,Grassland,8.277060894,98.83762397,537.0802361,139.0461082,1401.127629
SRR6266567,North America,Grassland,15.93631558,147.5669076,810.3113905,274.5596177,1427.714585
SRR6266568,North America,Grassland,27.6933906,180.039371,861.3630029,300.2682709,1418.036474
SRR6266576,North America,Grassland,5.575876771,81.93164336,618.3792201,218.6973229,1440.691808
SRR6266700,North America,Grassland,14.46340119,129.7574835,781.5653063,244.5981661,1361.414585
SRR6266849,North America,Forest,13.00907085,97.43463042,663.392463,228.8768281,1475.656847
SRR6266851,North America,Forest,5.156449147,94.45247026,745.9541164,218.8365878,1588.454979
SRR6293899,Asia,Agricultural land,82.56523767,502.8571786,1336.922786,267.7267969,1845.112962
SRR6293900,Asia,Agricultural land,86.17151569,495.1949698,1396.987755,347.690569,1888.884475
SRR6476469,North America,Agricultural land,60.81182377,310.9210253,977.5986259,276.4835853,1615.985314
SRR6476619,North America,Agricultural land,60.18375869,313.1156945,954.4353557,269.2899133,1607.218917
SRR6476620,North America,Agricultural land,62.38095677,314.1811712,946.9476919,255.4689666,1607.903804
SRR6476646,North America,Agricultural land,59.40173772,285.7734088,944.2488267,264.819458,1621.584056
SRR6476660,North America,Agricultural land,59.94483773,286.882323,813.0565502,196.8993518,1601.454106
SRR6478672,North America,Agricultural land,57.58104526,304.9206006,1051.457072,315.8161988,1725.317221
SRR6478735,North America,Agricultural land,62.98961802,341.4730153,1243.320752,319.8494749,1851.972888
SRR6478736,North America,Agricultural land,58.95815251,318.5581815,1153.580867,300.1845992,1799.032503
SRR6478752,North America,Agricultural land,61.4764332,325.7167511,1186.083564,306.4649243,1833.6882
SRR6797243,Europe,Agricultural land,73.46391166,420.2455879,1057.732556,225.3505643,1884.64244
SRR6797244,Europe,Agricultural land,73.36115491,427.1290286,1034.407677,206.3145308,1861.004666
SRR6797246,Europe,Agricultural land,72.54943148,414.3653953,1051.946429,209.2769988,1890.232746
SRR6831574,North America,Forest,89.59107828,356.5615668,1030.179883,264.9760653,1524.163366
SRR6942528,Asia,Forest,80.27366242,375.6716162,1139.935545,1067.577752,1764.054467
SRR6956465,North America,Agricultural land,50.18428383,362.7645262,1039.235858,289.8371836,1631.781294
SRR6956476,North America,Agricultural land,47.72664643,379.5055377,1112.849968,294.467755,1713.420689
SRR6956671,North America,Agricultural land,70.14503945,416.2186403,1172.72792,321.2386486,1753.51766
SRR6956731,North America,Agricultural land,57.74041986,357.8833518,1083.007946,308.0464163,1683.546666
SRR6958471,North America,Forest,21.4728459,230.3720292,1091.370698,312.1573501,1767.207043
SRR6958472,North America,Agricultural land,49.59491095,346.7492309,1182.297906,325.0895344,1749.172197
SRR6958552,North America,Grassland,52.76362388,286.1042486,1174.993311,357.1599122,1855.716018
SRR7004198,South America,Grassland,99.12627601,347.4467585,1095.931503,354.8667338,1762.381361
SRR7004199,South America,Grassland,128.1820219,371.9454993,1087.856416,365.8081553,1694.886695
SRR7004200,South America,Grassland,108.0543089,327.4887055,1013.973907,417.2527874,1651.425868
SRR7004201,South America,Grassland,119.4553886,362.8714057,1025.603596,332.7421744,1652.679506
SRR7004202,South America,Grassland,124.0513507,367.4055738,1083.421748,359.951161,1694.33767
SRR7004203,South America,Grassland,130.3914789,358.7662059,1047.440137,418.2052226,1664.787509
SRR7004204,South America,Grassland,131.0336464,348.4701332,1059.549877,404.9127011,1672.433207
SRR7004205,South America,Grassland,93.39772462,316.0611351,982.6238858,324.7960876,1598.433372
SRR7004206,South America,Grassland,159.2077603,500.8633824,1278.210314,291.2817242,1754.981317
SRR7004333,South America,Grassland,143.5966643,455.0006442,1228.346592,281.2880403,1755.815624
SRR7004334,South America,Grassland,122.6873209,426.5469593,1218.980652,280.7907825,1739.907161
SRR7004335,South America,Grassland,146.2615795,454.584341,1224.478698,299.5601093,1720.651976
SRR7004337,South America,Grassland,99.51125952,295.5592871,984.9267183,477.5765121,1678.216429
SRR7004338,South America,Grassland,116.6717847,354.5341654,1099.073516,374.543394,1792.771344
SRR7004339,South America,Grassland,129.7745359,371.595058,1071.743322,376.4007076,1726.894805
SRR7004340,South America,Grassland,119.0004081,352.5262436,1048.683837,355.8718432,1742.027896
SRR7004342,South America,Grassland,95.2673484,285.4670629,956.6438793,470.1976082,1676.05582
SRR7004343,South America,Grassland,42.30372945,136.5369656,796.4324737,367.8502209,1610.863562
SRR7004344,South America,Grassland,121.2886103,368.0481493,1033.932617,479.5843879,1679.951386
SRR7004345,South America,Grassland,69.88850103,339.2293792,1097.964832,372.0105845,1684.243179
SRR7004346,South America,Grassland,133.5285604,428.3582312,1186.975268,271.0830436,1720.097918
SRR7004347,South America,Grassland,82.06926621,381.6704155,1154.088645,361.677168,1660.150141
SRR7006909,South America,Grassland,125.6376093,431.2543772,1207.227378,305.1533894,1735.702945
SRR7010302,North America,Forest,11.70356108,171.9198479,780.4854824,217.9357174,1554.364442
SRR7010303,North America,Forest,11.80007452,165.9829225,767.907561,216.6959953,1505.693487
SRR7010524,North America,Forest,13.70778129,132.377645,710.9503151,220.5978734,1503.983373
SRR7010525,North America,Forest,15.24921156,152.4731493,733.5752516,233.4533929,1578.576593
SRR7010528,North America,Forest,19.47101343,152.2268922,810.9032153,243.8630326,1637.309449
SRR7010529,North America,Forest,20.15615302,158.3970777,780.1587682,230.0431114,1579.872713
SRR7011027,North America,Forest,22.28193751,127.0899716,699.6222023,260.5043956,1621.448244
SRR7011028,North America,Forest,20.96019046,128.2126966,673.2926895,249.6400148,1581.402383
SRR7011568,North America,Forest,21.20387774,168.557949,785.4241522,265.6905514,1560.813447
SRR7011569,North America,Forest,18.53346054,159.2716262,795.2037842,258.8527696,1549.84481
SRR7011570,North America,Forest,9.125590026,146.5771829,794.6217804,220.593052,1606.952311
SRR7011571,North America,Forest,8.40415741,136.7539339,831.7570904,230.9722459,1654.749853
SRR7011573,North America,Forest,21.09707941,181.326438,814.2645067,235.0810911,1552.911072
SRR7011574,North America,Forest,20.7930437,185.7575973,805.2962406,246.7237356,1553.296539
SRR7011725,North America,Grassland,53.13094341,212.5959678,855.4535318,290.5608163,1747.987151
SRR7011726,North America,Grassland,53.60755993,213.6607176,857.1677506,286.042164,1721.681222
SRR7011944,North America,Grassland,46.16719522,183.7823797,810.9535678,275.8040676,1669.639218
SRR7011945,North America,Grassland,46.74244098,184.335658,802.3689848,268.798048,1640.146089
SRR7011951,North America,Forest,7.030844162,123.6272487,866.8653254,236.1959962,1688.94119
SRR7011960,North America,Grassland,41.5501826,223.5352578,814.8417936,276.4395331,1658.224086
SRR7011961,North America,Grassland,46.77730261,231.8792145,805.1213408,278.331553,1650.268341
SRR7011963,North America,Grassland,52.76883364,222.9822943,789.3475109,283.5088931,1683.158705
SRR7011964,North America,Grassland,57.93596836,222.6608262,822.7844892,296.1169952,1679.078672
SRR7011997,North America,Forest,10.35222266,148.3676765,849.8718224,176.9894071,1679.121404
SRR7011999,North America,Grassland,36.93060896,209.6089996,728.3060032,257.7971871,1515.414956
SRR7012000,North America,Grassland,35.44662359,208.5689471,707.7748613,261.6879716,1486.269261
SRR7012006,North America,Forest,4.846505051,94.60253969,741.2494136,164.8308841,1514.693374
SRR7012007,North America,Forest,4.866482415,105.0286751,815.7784486,170.1575924,1667.994139
SRR7012429,North America,Grassland,38.32126168,207.3217248,734.1496125,253.7362108,1541.693519
SRR7012430,North America,Grassland,38.06218786,224.466169,748.2249073,247.5072556,1565.155376
SRR7012453,North America,Grassland,14.77565838,137.1657916,719.6714566,222.8421041,1496.418491
SRR7012454,North America,Grassland,15.11489675,140.1742028,664.4111377,216.1851705,1450.993074
SRR7012891,North America,Grassland,18.8763251,137.9655328,706.7192816,230.2635038,1546.245196
SRR7012892,North America,Grassland,20.78492913,145.3673226,663.6330666,226.2479498,1506.249391
SRR7012999,North America,Grassland,21.41159091,173.4577021,723.6917996,234.4801897,1529.661908
SRR7013000,North America,Grassland,19.2656801,182.2327605,731.9354317,238.729448,1541.083263
SRR7013837,North America,Agricultural land,35.12462699,260.9907979,948.1791898,289.258624,1609.377646
SRR7013838,North America,Agricultural land,26.22686127,214.8036144,901.2634304,345.7687086,1620.629109
SRR7013839,North America,Agricultural land,21.26169525,171.8069613,933.7516467,312.2086635,1643.82346
SRR7013844,North America,Agricultural land,28.53930945,262.5454701,1035.900259,319.5317,1719.541554
SRR7015784,North America,Forest,16.788058,140.7458632,716.7023172,219.5256621,1517.220305
SRR7015785,North America,Forest,15.77643228,135.0415121,702.4068898,210.7717284,1498.665512
SRR7015786,North America,Grassland,29.02053395,191.933743,765.3174564,259.79728,1627.420139
SRR7015787,North America,Grassland,29.289159,196.1318929,755.5447491,255.921052,1625.205067
SRR7015886,North America,Forest,3.048284651,77.67237505,912.1306107,173.5204587,1693.624538
SRR7015887,North America,Forest,2.738412755,85.40220744,925.5282488,183.3146129,1692.803533
SRR7015888,North America,Grassland,35.6223969,173.0209034,703.0310268,274.0021771,1635.737685
SRR7015889,North America,Grassland,37.92885441,178.3166698,698.1806881,266.8613897,1633.765731
SRR7015890,North America,Forest,9.126787572,138.2282176,1028.675165,193.1794996,1836.061835
SRR7015891,North America,Forest,7.183318189,129.2666795,993.8673404,178.1747716,1821.069592
SRR7015892,North America,Grassland,33.34470165,170.7677234,687.4209392,250.5875783,1525.929498
SRR7015893,North America,Grassland,31.30850856,170.1630041,688.1879854,249.1108047,1525.636848
SRR7015916,North America,Grassland,39.49161975,166.9900753,707.3360591,265.4375526,1636.135264
SRR7015917,North America,Grassland,37.77164809,167.8645616,706.1472699,264.7163841,1613.287391
